number,time,event,station
1980,1409.291459835846,Ambulance return to hub,Ambulance 7.5
1980,1421.791459835846,Task complete,Ambulance 7.5
1981,1409.4442258922725,Ambulance return to hub,Ambulance 6.5
1981,1421.9442258922725,Task complete,Ambulance 6.5
1982,1358.3860949361485,New patient priority A1,Region 4
1982,1369.6452999035141,Ambulance dispatched,Ambulance 4.2
1982,1423.764671837286,Task complete,Ambulance 4.2
1983,1411.3814942166073,Ambulance return to hub,Ambulance 2.1
1983,1423.8814942166073,Task complete,Ambulance 2.1
1984,1416.3489905687813,Ambulance return to hub,Ambulance 2.3
1984,1428.8489905687813,Task complete,Ambulance 2.3
1985,1417.4246345139134,Ambulance return to hub,Ambulance 6.2
1985,1429.9246345139134,Task complete,Ambulance 6.2
1986,1417.781936060449,Ambulance return to hub,Ambulance 7.4
1986,1430.281936060449,Task complete,Ambulance 7.4
1987,1419.7964556295265,Ambulance return to hub,Ambulance 6.1
1987,1432.2964556295265,Task complete,Ambulance 6.1
1988,1420.575952262248,Ambulance return to hub,Ambulance 2.2
1988,1433.075952262248,Task complete,Ambulance 2.2
1989,1421.2053545691945,Ambulance return to hub,Ambulance 2.5
1989,1433.7053545691945,Task complete,Ambulance 2.5
1990,1421.791459835846,Ambulance return to hub,Ambulance 7.5
1990,1434.291459835846,Task complete,Ambulance 7.5
1991,1421.9442258922725,Ambulance return to hub,Ambulance 6.5
1991,1434.4442258922725,Task complete,Ambulance 6.5
1992,1423.8814942166073,Ambulance return to hub,Ambulance 2.1
1992,1436.3814942166073,Task complete,Ambulance 2.1
1993,1411.0598474039145,New patient priority B,Region 7
1993,1412.0361346627944,Ambulance dispatched,Ambulance 7.3
1993,1436.7946469570632,Task complete,Ambulance 7.3
1994,1428.8489905687813,Ambulance return to hub,Ambulance 2.3
1994,1441.3489905687813,Task complete,Ambulance 2.3
1995,1430.281936060449,Ambulance return to hub,Ambulance 7.4
1995,1442.781936060449,Task complete,Ambulance 7.4
1996,1394.9729916897845,New patient priority A2,Region 3
1996,1420.7121502286502,Ambulance dispatched,Ambulance 3.1
1996,1443.139766874679,Task complete,Ambulance 3.1
1997,1432.2964556295265,Ambulance return to hub,Ambulance 6.1
1997,1444.7964556295265,Task complete,Ambulance 6.1
1998,1433.7053545691945,Ambulance return to hub,Ambulance 2.5
1998,1446.2053545691945,Task complete,Ambulance 2.5
1999,1434.291459835846,Ambulance return to hub,Ambulance 7.5
1999,1446.791459835846,Task complete,Ambulance 7.5
2000,1434.4442258922725,Ambulance return to hub,Ambulance 6.5
2000,1446.9442258922725,Task complete,Ambulance 6.5
2001,1412.3493602776632,New patient priority A1,Region 4
2001,1423.764671837286,Ambulance dispatched,Ambulance 4.2
2001,1448.681070888825,Task complete,Ambulance 4.2
2002,1436.3814942166073,Ambulance return to hub,Ambulance 2.1
2002,1448.8814942166073,Task complete,Ambulance 2.1
2003,1436.7946469570632,Ambulance return to hub,Ambulance 7.3
2003,1449.2946469570632,Task complete,Ambulance 7.3
2004,1441.3489905687813,Ambulance return to hub,Ambulance 2.3
2004,1453.8489905687813,Task complete,Ambulance 2.3
2005,1443.139766874679,Ambulance return to hub,Ambulance 3.1
2005,1455.639766874679,Task complete,Ambulance 3.1
2006,1423.7985967013444,New patient priority A1,Region 6
2006,1429.9246345139134,Ambulance dispatched,Ambulance 6.2
2006,1455.706374282626,Task complete,Ambulance 6.2
2007,1446.2053545691945,Ambulance return to hub,Ambulance 2.5
2007,1458.7053545691945,Task complete,Ambulance 2.5
2008,1446.791459835846,Ambulance return to hub,Ambulance 7.5
2008,1459.291459835846,Task complete,Ambulance 7.5
2009,1446.9442258922725,Ambulance return to hub,Ambulance 6.5
2009,1459.4442258922725,Task complete,Ambulance 6.5
2010,1448.8814942166073,Ambulance return to hub,Ambulance 2.1
2010,1461.3814942166073,Task complete,Ambulance 2.1
2011,1449.2946469570632,Ambulance return to hub,Ambulance 7.3
2011,1461.7946469570632,Task complete,Ambulance 7.3
2012,1438.9123398570323,New patient priority A1,Region 6
2012,1444.7964556295265,Ambulance dispatched,Ambulance 6.1
2012,1464.9536256468243,Task complete,Ambulance 6.1
2013,1453.8489905687813,Ambulance return to hub,Ambulance 2.3
2013,1466.3489905687813,Task complete,Ambulance 2.3
2014,1455.639766874679,Ambulance return to hub,Ambulance 3.1
2014,1468.139766874679,Task complete,Ambulance 3.1
2015,1455.706374282626,Ambulance return to hub,Ambulance 6.2
2015,1468.206374282626,Task complete,Ambulance 6.2
2016,1378.5072919122163,New patient priority A1,Region 4
2016,1382.8625451177206,Ambulance dispatched,Ambulance 4.4
2016,1468.7277920177316,Task complete,Ambulance 4.4
2017,1416.481227864945,New patient priority A2,Region 4
2017,1448.681070888825,Ambulance dispatched,Ambulance 4.2
2017,1470.1680058395689,Task complete,Ambulance 4.2
2018,1458.7053545691945,Ambulance return to hub,Ambulance 2.5
2018,1471.2053545691945,Task complete,Ambulance 2.5
2019,1350.043907739357,New patient priority A1,Region 5
2019,1417.1178500905387,Ambulance dispatched,Ambulance 5.4
2019,1471.2808491211138,Task complete,Ambulance 5.4
2020,1459.291459835846,Ambulance return to hub,Ambulance 7.5
2020,1471.791459835846,Task complete,Ambulance 7.5
2021,1459.4442258922725,Ambulance return to hub,Ambulance 6.5
2021,1471.9442258922725,Task complete,Ambulance 6.5
2022,1461.3814942166073,Ambulance return to hub,Ambulance 2.1
2022,1473.8814942166073,Task complete,Ambulance 2.1
2023,1461.7946469570632,Ambulance return to hub,Ambulance 7.3
2023,1474.2946469570632,Task complete,Ambulance 7.3
2024,1464.9536256468243,Ambulance return to hub,Ambulance 6.1
2024,1477.4536256468243,Task complete,Ambulance 6.1
2025,1466.3489905687813,Ambulance return to hub,Ambulance 2.3
2025,1478.8489905687813,Task complete,Ambulance 2.3
2026,1468.139766874679,Ambulance return to hub,Ambulance 3.1
2026,1480.639766874679,Task complete,Ambulance 3.1
2027,1468.206374282626,Ambulance return to hub,Ambulance 6.2
2027,1480.706374282626,Task complete,Ambulance 6.2
2028,1470.1680058395689,Ambulance return to hub,Ambulance 4.2
2028,1482.6680058395689,Task complete,Ambulance 4.2
2029,1471.2053545691945,Ambulance return to hub,Ambulance 2.5
2029,1483.7053545691945,Task complete,Ambulance 2.5
2030,1471.791459835846,Ambulance return to hub,Ambulance 7.5
2030,1484.291459835846,Task complete,Ambulance 7.5
2031,1471.9442258922725,Ambulance return to hub,Ambulance 6.5
2031,1484.4442258922725,Task complete,Ambulance 6.5
2032,1345.9923998867057,New patient priority B,Region 6
2032,1348.7777766306913,Ambulance dispatched,Ambulance 6.4
2032,1484.8137463755077,Task complete,Ambulance 6.4
2033,1473.8814942166073,Ambulance return to hub,Ambulance 2.1
2033,1486.3814942166073,Task complete,Ambulance 2.1
2034,1474.2946469570632,Ambulance return to hub,Ambulance 7.3
2034,1486.7946469570632,Task complete,Ambulance 7.3
2035,1478.8489905687813,Ambulance return to hub,Ambulance 2.3
2035,1491.3489905687813,Task complete,Ambulance 2.3
2036,1439.8945159770922,New patient priority A1,Region 7
2036,1442.781936060449,Ambulance dispatched,Ambulance 7.4
2036,1491.717975689646,Task complete,Ambulance 7.4
2037,1480.639766874679,Ambulance return to hub,Ambulance 3.1
2037,1493.139766874679,Task complete,Ambulance 3.1
2038,1483.7053545691945,Ambulance return to hub,Ambulance 2.5
2038,1496.2053545691945,Task complete,Ambulance 2.5
2039,1484.291459835846,Ambulance return to hub,Ambulance 7.5
2039,1496.791459835846,Task complete,Ambulance 7.5
2040,1484.4442258922725,Ambulance return to hub,Ambulance 6.5
2040,1496.9442258922725,Task complete,Ambulance 6.5
2041,1484.8137463755077,Ambulance return to hub,Ambulance 6.4
2041,1497.3137463755077,Task complete,Ambulance 6.4
2042,1486.3814942166073,Ambulance return to hub,Ambulance 2.1
2042,1498.8814942166073,Task complete,Ambulance 2.1
2043,1486.7946469570632,Ambulance return to hub,Ambulance 7.3
2043,1499.2946469570632,Task complete,Ambulance 7.3
2044,1491.3489905687813,Ambulance return to hub,Ambulance 2.3
2044,1503.8489905687813,Task complete,Ambulance 2.3
2045,1491.717975689646,Ambulance return to hub,Ambulance 7.4
2045,1504.217975689646,Task complete,Ambulance 7.4
2046,1493.139766874679,Ambulance return to hub,Ambulance 3.1
2046,1505.639766874679,Task complete,Ambulance 3.1
2047,1476.1356746390604,New patient priority A2,Region 6
2047,1480.706374282626,Ambulance dispatched,Ambulance 6.2
2047,1506.9749286960837,Task complete,Ambulance 6.2
2048,1496.2053545691945,Ambulance return to hub,Ambulance 2.5
2048,1508.7053545691945,Task complete,Ambulance 2.5
2049,1496.791459835846,Ambulance return to hub,Ambulance 7.5
2049,1509.291459835846,Task complete,Ambulance 7.5
2050,1496.9442258922725,Ambulance return to hub,Ambulance 6.5
2050,1509.4442258922725,Task complete,Ambulance 6.5
2051,1497.3137463755077,Ambulance return to hub,Ambulance 6.4
2051,1509.8137463755077,Task complete,Ambulance 6.4
2052,1470.6489223038623,New patient priority A2,Region 4
2052,1482.6680058395689,Ambulance dispatched,Ambulance 4.2
2052,1510.0209211686183,Task complete,Ambulance 4.2
2053,1498.8814942166073,Ambulance return to hub,Ambulance 2.1
2053,1511.3814942166073,Task complete,Ambulance 2.1
2054,1499.2946469570632,Ambulance return to hub,Ambulance 7.3
2054,1511.7946469570632,Task complete,Ambulance 7.3
2055,1104.9965908514541,New patient priority A2,Region 4
2055,1108.2108411379525,Ambulance dispatched,Ambulance 4.1
2055,1514.2724216423044,Task complete,Ambulance 4.1
2056,1503.8489905687813,Ambulance return to hub,Ambulance 2.3
2056,1516.3489905687813,Task complete,Ambulance 2.3
2057,1473.2936085047768,New patient priority A2,Region 6
2057,1477.4536256468243,Ambulance dispatched,Ambulance 6.1
2057,1516.6565947533245,Task complete,Ambulance 6.1
2058,1505.639766874679,Ambulance return to hub,Ambulance 3.1
2058,1518.139766874679,Task complete,Ambulance 3.1
2059,1506.9749286960837,Ambulance return to hub,Ambulance 6.2
2059,1519.4749286960837,Task complete,Ambulance 6.2
2060,1404.4570563148463,New patient priority A1,Region 2
2060,1408.2932163955434,Ambulance dispatched,Ambulance 2.4
2060,1521.1109976833447,Task complete,Ambulance 2.4
2061,1508.7053545691945,Ambulance return to hub,Ambulance 2.5
2061,1521.2053545691945,Task complete,Ambulance 2.5
2062,1509.4442258922725,Ambulance return to hub,Ambulance 6.5
2062,1521.9442258922725,Task complete,Ambulance 6.5
2063,1509.8137463755077,Ambulance return to hub,Ambulance 6.4
2063,1522.3137463755077,Task complete,Ambulance 6.4
2064,1511.3814942166073,Ambulance return to hub,Ambulance 2.1
2064,1523.8814942166073,Task complete,Ambulance 2.1
2065,1511.7946469570632,Ambulance return to hub,Ambulance 7.3
2065,1524.2946469570632,Task complete,Ambulance 7.3
2066,1514.2724216423044,Ambulance return to hub,Ambulance 4.1
2066,1526.7724216423044,Task complete,Ambulance 4.1
2067,1516.3489905687813,Ambulance return to hub,Ambulance 2.3
2067,1528.8489905687813,Task complete,Ambulance 2.3
2068,1516.6565947533245,Ambulance return to hub,Ambulance 6.1
2068,1529.1565947533245,Task complete,Ambulance 6.1
2069,1519.4749286960837,Ambulance return to hub,Ambulance 6.2
2069,1531.9749286960837,Task complete,Ambulance 6.2
2070,1501.8077446177988,New patient priority A1,Region 7
2070,1509.291459835846,Ambulance dispatched,Ambulance 7.5
2070,1532.8455620885534,Task complete,Ambulance 7.5
2071,1478.499880675831,New patient priority B,Region 4
2071,1510.0209211686183,Ambulance dispatched,Ambulance 4.2
2071,1533.2030973236895,Task complete,Ambulance 4.2
2072,1521.1109976833447,Ambulance return to hub,Ambulance 2.4
2072,1533.6109976833447,Task complete,Ambulance 2.4
2073,1521.2053545691945,Ambulance return to hub,Ambulance 2.5
2073,1533.7053545691945,Task complete,Ambulance 2.5
2074,1521.9442258922725,Ambulance return to hub,Ambulance 6.5
2074,1534.4442258922725,Task complete,Ambulance 6.5
2075,1522.3137463755077,Ambulance return to hub,Ambulance 6.4
2075,1534.8137463755077,Task complete,Ambulance 6.4
2076,1523.8814942166073,Ambulance return to hub,Ambulance 2.1
2076,1536.3814942166073,Task complete,Ambulance 2.1
2077,1524.2946469570632,Ambulance return to hub,Ambulance 7.3
2077,1536.7946469570632,Task complete,Ambulance 7.3
2078,1526.7724216423044,Ambulance return to hub,Ambulance 4.1
2078,1539.2724216423044,Task complete,Ambulance 4.1
2079,1528.8489905687813,Ambulance return to hub,Ambulance 2.3
2079,1541.3489905687813,Task complete,Ambulance 2.3
2080,1529.1565947533245,Ambulance return to hub,Ambulance 6.1
2080,1541.6565947533245,Task complete,Ambulance 6.1
2081,1531.9749286960837,Ambulance return to hub,Ambulance 6.2
2081,1544.4749286960837,Task complete,Ambulance 6.2
2082,1532.8455620885534,Ambulance return to hub,Ambulance 7.5
2082,1545.3455620885534,Task complete,Ambulance 7.5
2083,1533.2030973236895,Ambulance return to hub,Ambulance 4.2
2083,1545.7030973236895,Task complete,Ambulance 4.2
2084,1533.6109976833447,Ambulance return to hub,Ambulance 2.4
2084,1546.1109976833447,Task complete,Ambulance 2.4
2085,1533.7053545691945,Ambulance return to hub,Ambulance 2.5
2085,1546.2053545691945,Task complete,Ambulance 2.5
2086,1534.4442258922725,Ambulance return to hub,Ambulance 6.5
2086,1546.9442258922725,Task complete,Ambulance 6.5
2087,1534.8137463755077,Ambulance return to hub,Ambulance 6.4
2087,1547.3137463755077,Task complete,Ambulance 6.4
2088,1536.3814942166073,Ambulance return to hub,Ambulance 2.1
2088,1548.8814942166073,Task complete,Ambulance 2.1
2089,1536.7946469570632,Ambulance return to hub,Ambulance 7.3
2089,1549.2946469570632,Task complete,Ambulance 7.3
2090,1541.3489905687813,Ambulance return to hub,Ambulance 2.3
2090,1553.8489905687813,Task complete,Ambulance 2.3
2091,1541.6565947533245,Ambulance return to hub,Ambulance 6.1
2091,1554.1565947533245,Task complete,Ambulance 6.1
2092,1545.3455620885534,Ambulance return to hub,Ambulance 7.5
2092,1557.8455620885534,Task complete,Ambulance 7.5
2093,1545.7030973236895,Ambulance return to hub,Ambulance 4.2
2093,1558.2030973236895,Task complete,Ambulance 4.2
2094,1546.1109976833447,Ambulance return to hub,Ambulance 2.4
2094,1558.6109976833447,Task complete,Ambulance 2.4
2095,1546.2053545691945,Ambulance return to hub,Ambulance 2.5
2095,1558.7053545691945,Task complete,Ambulance 2.5
2096,1546.9442258922725,Ambulance return to hub,Ambulance 6.5
2096,1559.4442258922725,Task complete,Ambulance 6.5
2097,1547.3137463755077,Ambulance return to hub,Ambulance 6.4
2097,1559.8137463755077,Task complete,Ambulance 6.4
2098,1548.8814942166073,Ambulance return to hub,Ambulance 2.1
2098,1561.3814942166073,Task complete,Ambulance 2.1
2099,1549.2946469570632,Ambulance return to hub,Ambulance 7.3
2099,1561.7946469570632,Task complete,Ambulance 7.3
2100,1542.9474687043821,New patient priority A2,Region 6
2100,1544.4749286960837,Ambulance dispatched,Ambulance 6.2
2100,1562.5284443708185,Task complete,Ambulance 6.2
2101,1541.9606500584343,New patient priority A1,Region 1
2101,1541.9606500584343,Ambulance dispatched,Ambulance 1.5
2101,1563.7566511330879,Task complete,Ambulance 1.5
2102,1553.8489905687813,Ambulance return to hub,Ambulance 2.3
2102,1566.3489905687813,Task complete,Ambulance 2.3
2103,1554.1565947533245,Ambulance return to hub,Ambulance 6.1
2103,1566.6565947533245,Task complete,Ambulance 6.1
2104,1557.8455620885534,Ambulance return to hub,Ambulance 7.5
2104,1570.3455620885534,Task complete,Ambulance 7.5
2105,1558.2030973236895,Ambulance return to hub,Ambulance 4.2
2105,1570.7030973236895,Task complete,Ambulance 4.2
2106,1542.2773267137713,New patient priority A2,Region 1
2106,1542.2773267137713,Ambulance dispatched,Ambulance 1.2
2106,1570.8520051256226,Task complete,Ambulance 1.2
2107,1558.6109976833447,Ambulance return to hub,Ambulance 2.4
2107,1571.1109976833447,Task complete,Ambulance 2.4
2108,1558.7053545691945,Ambulance return to hub,Ambulance 2.5
2108,1571.2053545691945,Task complete,Ambulance 2.5
2109,1511.9206311785433,New patient priority A1,Region 3
2109,1518.139766874679,Ambulance dispatched,Ambulance 3.1
2109,1571.3808187452003,Task complete,Ambulance 3.1
2110,1559.4442258922725,Ambulance return to hub,Ambulance 6.5
2110,1571.9442258922725,Task complete,Ambulance 6.5
2111,1549.0504867142924,New patient priority B,Region 1
2111,1549.0504867142924,Ambulance dispatched,Ambulance 1.4
2111,1572.2806269881248,Task complete,Ambulance 1.4
2112,1559.8137463755077,Ambulance return to hub,Ambulance 6.4
2112,1572.3137463755077,Task complete,Ambulance 6.4
2113,1561.3814942166073,Ambulance return to hub,Ambulance 2.1
2113,1573.8814942166073,Task complete,Ambulance 2.1
2114,1561.7946469570632,Ambulance return to hub,Ambulance 7.3
2114,1574.2946469570632,Task complete,Ambulance 7.3
2115,1562.5284443708185,Ambulance return to hub,Ambulance 6.2
2115,1575.0284443708185,Task complete,Ambulance 6.2
2116,1566.3489905687813,Ambulance return to hub,Ambulance 2.3
2116,1578.8489905687813,Task complete,Ambulance 2.3
2117,1566.6565947533245,Ambulance return to hub,Ambulance 6.1
2117,1579.1565947533245,Task complete,Ambulance 6.1
2118,1570.3455620885534,Ambulance return to hub,Ambulance 7.5
2118,1582.8455620885534,Task complete,Ambulance 7.5
2119,1570.7030973236895,Ambulance return to hub,Ambulance 4.2
2119,1583.2030973236895,Task complete,Ambulance 4.2
2120,1571.1109976833447,Ambulance return to hub,Ambulance 2.4
2120,1583.6109976833447,Task complete,Ambulance 2.4
2121,1571.2053545691945,Ambulance return to hub,Ambulance 2.5
2121,1583.7053545691945,Task complete,Ambulance 2.5
2122,1571.9442258922725,Ambulance return to hub,Ambulance 6.5
2122,1584.4442258922725,Task complete,Ambulance 6.5
2123,1572.3137463755077,Ambulance return to hub,Ambulance 6.4
2123,1584.8137463755077,Task complete,Ambulance 6.4
2124,1573.8814942166073,Ambulance return to hub,Ambulance 2.1
2124,1586.3814942166073,Task complete,Ambulance 2.1
2125,1574.2946469570632,Ambulance return to hub,Ambulance 7.3
2125,1586.7946469570632,Task complete,Ambulance 7.3
2126,1575.0284443708185,Ambulance return to hub,Ambulance 6.2
2126,1587.5284443708185,Task complete,Ambulance 6.2
2127,1578.8489905687813,Ambulance return to hub,Ambulance 2.3
2127,1591.3489905687813,Task complete,Ambulance 2.3
2128,1522.5909516607956,New patient priority A1,Region 3
2128,1571.3808187452003,Ambulance dispatched,Ambulance 3.1
2128,1592.8954823301858,Task complete,Ambulance 3.1
2129,1582.8455620885534,Ambulance return to hub,Ambulance 7.5
2129,1595.3455620885534,Task complete,Ambulance 7.5
2130,1583.6109976833447,Ambulance return to hub,Ambulance 2.4
2130,1596.1109976833447,Task complete,Ambulance 2.4
2131,1583.7053545691945,Ambulance return to hub,Ambulance 2.5
2131,1596.2053545691945,Task complete,Ambulance 2.5
2132,1584.4442258922725,Ambulance return to hub,Ambulance 6.5
2132,1596.9442258922725,Task complete,Ambulance 6.5
2133,1049.2571728499447,New patient priority A1,Region 1
2133,1049.2571728499447,Ambulance dispatched,Ambulance 1.1
2133,1597.1568675577505,Task complete,Ambulance 1.1
2134,1584.8137463755077,Ambulance return to hub,Ambulance 6.4
2134,1597.3137463755077,Task complete,Ambulance 6.4
2135,1509.325487405927,New patient priority A1,Region 1
2135,1509.325487405927,Ambulance dispatched,Ambulance 1.3
2135,1598.3942047912522,Task complete,Ambulance 1.3
2136,1586.3814942166073,Ambulance return to hub,Ambulance 2.1
2136,1598.8814942166073,Task complete,Ambulance 2.1
2137,1586.7946469570632,Ambulance return to hub,Ambulance 7.3
2137,1599.2946469570632,Task complete,Ambulance 7.3
2138,1587.5284443708185,Ambulance return to hub,Ambulance 6.2
2138,1600.0284443708185,Task complete,Ambulance 6.2
2139,1591.3489905687813,Ambulance return to hub,Ambulance 2.3
2139,1603.8489905687813,Task complete,Ambulance 2.3
2140,1575.9364339532228,New patient priority A1,Region 6
2140,1579.1565947533245,Ambulance dispatched,Ambulance 6.1
2140,1604.2358068284886,Task complete,Ambulance 6.1
2141,1430.3444111659544,New patient priority A2,Region 2
2141,1433.075952262248,Ambulance dispatched,Ambulance 2.2
2141,1607.3012715119278,Task complete,Ambulance 2.2
2142,1595.3455620885534,Ambulance return to hub,Ambulance 7.5
2142,1607.8455620885534,Task complete,Ambulance 7.5
2143,1596.1109976833447,Ambulance return to hub,Ambulance 2.4
2143,1608.6109976833447,Task complete,Ambulance 2.4
2144,1596.2053545691945,Ambulance return to hub,Ambulance 2.5
2144,1608.7053545691945,Task complete,Ambulance 2.5
2145,1596.9442258922725,Ambulance return to hub,Ambulance 6.5
2145,1609.4442258922725,Task complete,Ambulance 6.5
2146,1597.3137463755077,Ambulance return to hub,Ambulance 6.4
2146,1609.8137463755077,Task complete,Ambulance 6.4
2147,1598.8814942166073,Ambulance return to hub,Ambulance 2.1
2147,1611.3814942166073,Task complete,Ambulance 2.1
2148,1599.2946469570632,Ambulance return to hub,Ambulance 7.3
2148,1611.7946469570632,Task complete,Ambulance 7.3
2149,1573.9136935962347,New patient priority A1,Region 4
2149,1583.2030973236895,Ambulance dispatched,Ambulance 4.2
2149,1614.8854429110145,Task complete,Ambulance 4.2
2150,1603.8489905687813,Ambulance return to hub,Ambulance 2.3
2150,1616.3489905687813,Task complete,Ambulance 2.3
2151,1604.2358068284886,Ambulance return to hub,Ambulance 6.1
2151,1616.7358068284886,Task complete,Ambulance 6.1
2152,1607.3012715119278,Ambulance return to hub,Ambulance 2.2
2152,1619.8012715119278,Task complete,Ambulance 2.2
2153,1607.8455620885534,Ambulance return to hub,Ambulance 7.5
2153,1620.3455620885534,Task complete,Ambulance 7.5
2154,1608.6109976833447,Ambulance return to hub,Ambulance 2.4
2154,1621.1109976833447,Task complete,Ambulance 2.4
2155,1608.7053545691945,Ambulance return to hub,Ambulance 2.5
2155,1621.2053545691945,Task complete,Ambulance 2.5
2156,1609.4442258922725,Ambulance return to hub,Ambulance 6.5
2156,1621.9442258922725,Task complete,Ambulance 6.5
2157,1609.8137463755077,Ambulance return to hub,Ambulance 6.4
2157,1622.3137463755077,Task complete,Ambulance 6.4
2158,1501.4526971530252,New patient priority A1,Region 7
2158,1504.217975689646,Ambulance dispatched,Ambulance 7.4
2158,1623.718514286868,Task complete,Ambulance 7.4
2159,1611.3814942166073,Ambulance return to hub,Ambulance 2.1
2159,1623.8814942166073,Task complete,Ambulance 2.1
2160,1611.7946469570632,Ambulance return to hub,Ambulance 7.3
2160,1624.2946469570632,Task complete,Ambulance 7.3
2161,1603.9386246615445,New patient priority A2,Region 1
2161,1603.9386246615445,Ambulance dispatched,Ambulance 1.5
2161,1626.3797973489454,Task complete,Ambulance 1.5
2162,1616.3489905687813,Ambulance return to hub,Ambulance 2.3
2162,1628.8489905687813,Task complete,Ambulance 2.3
2163,1616.7358068284886,Ambulance return to hub,Ambulance 6.1
2163,1629.2358068284886,Task complete,Ambulance 6.1
2164,1619.8012715119278,Ambulance return to hub,Ambulance 2.2
2164,1632.3012715119278,Task complete,Ambulance 2.2
2165,1621.1109976833447,Ambulance return to hub,Ambulance 2.4
2165,1633.6109976833447,Task complete,Ambulance 2.4
2166,1621.2053545691945,Ambulance return to hub,Ambulance 2.5
2166,1633.7053545691945,Task complete,Ambulance 2.5
2167,1621.9442258922725,Ambulance return to hub,Ambulance 6.5
2167,1634.4442258922725,Task complete,Ambulance 6.5
2168,1622.3137463755077,Ambulance return to hub,Ambulance 6.4
2168,1634.8137463755077,Task complete,Ambulance 6.4
2169,1623.718514286868,Ambulance return to hub,Ambulance 7.4
2169,1636.218514286868,Task complete,Ambulance 7.4
2170,1623.8814942166073,Ambulance return to hub,Ambulance 2.1
2170,1636.3814942166073,Task complete,Ambulance 2.1
2171,1624.2946469570632,Ambulance return to hub,Ambulance 7.3
2171,1636.7946469570632,Task complete,Ambulance 7.3
2172,1612.4717470252579,New patient priority A1,Region 7
2172,1620.3455620885534,Ambulance dispatched,Ambulance 7.5
2172,1637.0470208427735,Task complete,Ambulance 7.5
2173,1628.8489905687813,Ambulance return to hub,Ambulance 2.3
2173,1641.3489905687813,Task complete,Ambulance 2.3
2174,1618.253038786512,New patient priority A2,Region 1
2174,1618.253038786512,Ambulance dispatched,Ambulance 1.2
2174,1641.6846689291788,Task complete,Ambulance 1.2
2175,1629.2358068284886,Ambulance return to hub,Ambulance 6.1
2175,1641.7358068284886,Task complete,Ambulance 6.1
2176,1574.5219215112247,New patient priority A1,Region 4
2176,1614.8854429110145,Ambulance dispatched,Ambulance 4.2
2176,1642.689281487832,Task complete,Ambulance 4.2
2177,1632.3012715119278,Ambulance return to hub,Ambulance 2.2
2177,1644.8012715119278,Task complete,Ambulance 2.2
2178,1633.6109976833447,Ambulance return to hub,Ambulance 2.4
2178,1646.1109976833447,Task complete,Ambulance 2.4
2179,1633.7053545691945,Ambulance return to hub,Ambulance 2.5
2179,1646.2053545691945,Task complete,Ambulance 2.5
2180,1634.4442258922725,Ambulance return to hub,Ambulance 6.5
2180,1646.9442258922725,Task complete,Ambulance 6.5
2181,1634.8137463755077,Ambulance return to hub,Ambulance 6.4
2181,1647.3137463755077,Task complete,Ambulance 6.4
2182,1526.985878083996,New patient priority A1,Region 3
2182,1592.8954823301858,Ambulance dispatched,Ambulance 3.1
2182,1647.4913517094283,Task complete,Ambulance 3.1
2183,1636.218514286868,Ambulance return to hub,Ambulance 7.4
2183,1648.718514286868,Task complete,Ambulance 7.4
2184,1636.3814942166073,Ambulance return to hub,Ambulance 2.1
2184,1648.8814942166073,Task complete,Ambulance 2.1
2185,1636.7946469570632,Ambulance return to hub,Ambulance 7.3
2185,1649.2946469570632,Task complete,Ambulance 7.3
2186,1637.0470208427735,Ambulance return to hub,Ambulance 7.5
2186,1649.5470208427735,Task complete,Ambulance 7.5
2187,1641.3489905687813,Ambulance return to hub,Ambulance 2.3
2187,1653.8489905687813,Task complete,Ambulance 2.3
2188,1641.7358068284886,Ambulance return to hub,Ambulance 6.1
2188,1654.2358068284886,Task complete,Ambulance 6.1
2189,1642.689281487832,Ambulance return to hub,Ambulance 4.2
2189,1655.189281487832,Task complete,Ambulance 4.2
2190,1644.8012715119278,Ambulance return to hub,Ambulance 2.2
2190,1657.3012715119278,Task complete,Ambulance 2.2
2191,1646.1109976833447,Ambulance return to hub,Ambulance 2.4
2191,1658.6109976833447,Task complete,Ambulance 2.4
2192,1646.2053545691945,Ambulance return to hub,Ambulance 2.5
2192,1658.7053545691945,Task complete,Ambulance 2.5
2193,1647.3137463755077,Ambulance return to hub,Ambulance 6.4
2193,1659.8137463755077,Task complete,Ambulance 6.4
2194,1648.718514286868,Ambulance return to hub,Ambulance 7.4
2194,1661.218514286868,Task complete,Ambulance 7.4
2195,1648.8814942166073,Ambulance return to hub,Ambulance 2.1
2195,1661.3814942166073,Task complete,Ambulance 2.1
2196,1649.2946469570632,Ambulance return to hub,Ambulance 7.3
2196,1661.7946469570632,Task complete,Ambulance 7.3
2197,1649.5470208427735,Ambulance return to hub,Ambulance 7.5
2197,1662.0470208427735,Task complete,Ambulance 7.5
2198,1653.8489905687813,Ambulance return to hub,Ambulance 2.3
2198,1666.3489905687813,Task complete,Ambulance 2.3
2199,1654.2358068284886,Ambulance return to hub,Ambulance 6.1
2199,1666.7358068284886,Task complete,Ambulance 6.1
2200,1655.189281487832,Ambulance return to hub,Ambulance 4.2
2200,1667.689281487832,Task complete,Ambulance 4.2
2201,1657.3012715119278,Ambulance return to hub,Ambulance 2.2
2201,1669.8012715119278,Task complete,Ambulance 2.2
2202,1658.7053545691945,Ambulance return to hub,Ambulance 2.5
2202,1671.2053545691945,Task complete,Ambulance 2.5
2203,1659.8137463755077,Ambulance return to hub,Ambulance 6.4
